Date,Park_Name,Is_Weekend,Is_Holiday,Ticket_Price,Base_Visitors,Max_Temp,Avg_Temp,Rainfall,Adjusted_Visitors,Adjusted_Revenue,rowid
2/27/18,Epcot,0,0,102,28059,84,75,0.0,25253,2575816,346
2/27/18,Universal Studios,0,0,115,42052,84,75,0.0,37847,4352382,347
2/27/18,Islands of Adventure,0,0,115,28770,84,75,0.0,25893,2977695,348
2/28/18,Magic Kingdom,0,0,109,64651,85,70,0.0,58186,6342263,349
2/28/18,Hollywood Studios,0,0,102,38840,85,70,0.0,34956,3565512,350
2/28/18,Animal Kingdom,0,0,102,25650,85,70,0.0,23085,2354670,351
2/28/18,Epcot,0,0,102,29619,85,70,0.0,26657,2719024,352
2/28/18,Universal Studios,0,0,115,39788,85,70,0.0,35809,4118058,353
2/28/18,Islands of Adventure,0,0,115,35395,85,70,0.0,31856,3663383,354
3/1/18,Magic Kingdom,0,0,109,61640,87,74,0.0,55476,6046884,355
3/1/18,Hollywood Studios,0,0,102,37373,87,74,0.0,33636,3430841,356
3/1/18,Animal Kingdom,0,0,102,34433,87,74,0.0,30990,3160949,357
3/1/18,Epcot,0,0,102,28957,87,74,0.0,26061,2658253,358
3/1/18,Universal Studios,0,0,115,35468,87,74,0.0,31921,3670938,359
3/1/18,Islands of Adventure,0,0,115,39091,87,74,0.0,35182,4045919,360
3/2/18,Magic Kingdom,0,0,109,64499,84,74,0.04,52244,5694617,361
3/2/18,Hollywood Studios,0,0,102,33884,84,74,0.04,27446,2799496,362
3/2/18,Animal Kingdom,0,0,102,34631,84,74,0.04,28051,2861213,363
3/2/18,Epcot,0,0,102,27911,84,74,0.04,22608,2306007,364
3/2/18,Universal Studios,0,0,115,43918,84,74,0.04,35574,4090962,365
3/2/18,Islands of Adventure,0,0,115,31215,84,74,0.04,25284,2907677,366
3/3/18,Magic Kingdom,1,0,109,86198,74,64,0.0,77578,8456024,367
3/3/18,Hollywood Studios,1,0,102,38494,74,64,0.0,34645,3533749,368
3/3/18,Animal Kingdom,1,0,102,32121,74,64,0.0,28909,2948708,369
3/3/18,Epcot,1,0,102,39889,74,64,0.0,35900,3661810,370
3/3/18,Universal Studios,1,0,115,44715,74,64,0.0,40244,4628003,371
3/3/18,Islands of Adventure,1,0,115,37375,74,64,0.0,33638,3868313,372
3/4/18,Magic Kingdom,1,0,109,75386,72,58,0.0,67847,7395367,373
3/4/18,Hollywood Studios,1,0,102,42498,72,58,0.0,38248,3901316,374
3/4/18,Animal Kingdom,1,0,102,32484,72,58,0.0,29236,2982031,375
3/4/18,Epcot,1,0,102,39654,72,58,0.0,35689,3640237,376
3/4/18,Universal Studios,1,0,115,43224,72,58,0.0,38902,4473684,377
3/4/18,Islands of Adventure,1,0,115,41784,72,58,0.0,37606,4324644,378
3/5/18,Magic Kingdom,0,0,109,61385,77,59,0.0,55247,6021869,379
3/5/18,Hollywood Studios,0,0,102,38787,77,59,0.0,34908,3560647,380
3/5/18,Animal Kingdom,0,0,102,30840,77,59,0.0,27756,2831112,381
3/5/18,Epcot,0,0,102,29427,77,59,0.0,26484,2701399,382
3/5/18,Universal Studios,0,0,115,44050,77,59,0.0,39645,4559175,383
3/5/18,Islands of Adventure,0,0,115,31804,77,59,0.0,28624,3291714,384
3/6/18,Magic Kingdom,0,0,109,61023,81,65,0.01,49429,5387721,385
3/6/18,Hollywood Studios,0,0,102,38404,81,65,0.01,31107,3172938,386
3/6/18,Animal Kingdom,0,0,102,28592,81,65,0.01,23160,2362271,387
3/6/18,Epcot,0,0,102,27889,81,65,0.01,22590,2304189,388
3/6/18,Universal Studios,0,0,115,44377,81,65,0.01,35945,4133718,389
3/6/18,Islands of Adventure,0,0,115,39770,81,65,0.01,32214,3704576,390
3/7/18,Magic Kingdom,0,0,109,60431,74,68,0.05,48949,5335453,391
3/7/18,Hollywood Studios,0,0,102,38111,74,68,0.05,30870,3148731,392
3/7/18,Animal Kingdom,0,0,102,26073,74,68,0.05,21119,2154151,393
3/7/18,Epcot,0,0,102,26970,74,68,0.05,21846,2228261,394
3/7/18,Universal Studios,0,0,115,36046,74,68,0.05,29197,3357685,395
3/7/18,Islands of Adventure,0,0,115,36177,74,68,0.05,29303,3369888,396
3/8/18,Magic Kingdom,0,0,109,61070,65,57,0.0,54963,5990967,397
3/8/18,Hollywood Studios,0,0,102,37713,65,57,0.0,33942,3462053,398
3/8/18,Animal Kingdom,0,0,102,25596,65,57,0.0,23036,2349713,399
3/8/18,Epcot,0,0,102,26446,65,57,0.0,23801,2427743,400
3/8/18,Universal Studios,0,0,115,42425,65,57,0.0,38183,4390988,401
3/8/18,Islands of Adventure,0,0,115,37095,65,57,0.0,33386,3839333,402
3/9/18,Magic Kingdom,0,0,109,63629,70,55,0.0,57266,6242005,403
3/9/18,Hollywood Studios,0,0,102,30125,70,55,0.0,27113,2765475,404
3/9/18,Animal Kingdom,0,0,102,26358,70,55,0.0,23722,2419664,405
3/9/18,Epcot,0,0,102,26411,70,55,0.0,23770,2424530,406
3/9/18,Universal Studios,0,0,115,36473,70,55,0.0,32826,3774956,407
3/9/18,Islands of Adventure,0,0,115,35521,70,55,0.0,31969,3676424,408
3/10/18,Magic Kingdom,1,0,109,88393,73,58,0.0,79554,8671353,409
3/10/18,Hollywood Studios,1,0,102,35444,73,58,0.0,31900,3253759,410
3/10/18,Animal Kingdom,1,0,102,31746,73,58,0.0,28571,2914283,411
3/10/18,Epcot,1,0,102,39116,73,58,0.0,35204,3590849,412
3/10/18,Universal Studios,1,0,115,48077,73,58,0.0,43269,4975970,413
3/10/18,Islands of Adventure,1,0,115,43947,73,58,0.0,39552,4548515,414
3/11/18,Magic Kingdom,1,0,109,86440,84,70,0.0,77796,8479764,415
3/11/18,Hollywood Studios,1,0,102,43298,84,70,0.0,38968,3974756,416
3/11/18,Animal Kingdom,1,0,102,36837,84,70,0.0,33153,3381637,417
3/11/18,Epcot,1,0,102,43156,84,70,0.0,38840,3961721,418
3/11/18,Universal Studios,1,0,115,46917,84,70,0.0,42225,4855910,419
3/11/18,Islands of Adventure,1,0,115,44589,84,70,0.0,40130,4614962,420
3/12/18,Magic Kingdom,0,0,109,60903,74,70,0.03,49331,5377126,421
3/12/18,Hollywood Studios,0,0,102,31609,74,70,0.03,25603,2611536,422
3/12/18,Animal Kingdom,0,0,102,31720,74,70,0.03,25693,2620706,423
3/12/18,Epcot,0,0,102,29988,74,70,0.03,24290,2477609,424
3/12/18,Universal Studios,0,0,115,41544,74,70,0.03,33651,3869824,425
3/12/18,Islands of Adventure,0,0,115,26564,74,70,0.03,21517,2474437,426
3/13/18,Magic Kingdom,0,0,109,60182,67,55,0.0,54164,5903854,427
3/13/18,Hollywood Studios,0,0,102,35938,67,55,0.0,32344,3299108,428
3/13/18,Animal Kingdom,0,0,102,34161,67,55,0.0,30745,3135980,429
3/13/18,Epcot,0,0,102,27569,67,55,0.0,24812,2530834,430
3/13/18,Universal Studios,0,0,115,36832,67,55,0.0,33149,3812112,431
3/13/18,Islands of Adventure,0,0,115,32619,67,55,0.0,29357,3376067,432
3/14/18,Magic Kingdom,0,0,109,60489,69,57,0.0,54440,5933971,433
3/14/18,Hollywood Studios,0,0,102,36124,69,57,0.0,32512,3316183,434
3/14/18,Animal Kingdom,0,0,102,31477,69,57,0.0,28329,2889589,435
3/14/18,Epcot,0,0,102,28618,69,57,0.0,25756,2627132,436
3/14/18,Universal Studios,0,0,115,36703,69,57,0.0,33033,3798761,437
3/14/18,Islands of Adventure,0,0,115,28866,69,57,0.0,25979,2987631,438
3/15/18,Magic Kingdom,0,0,109,64717,71,58,0.0,58245,6348738,439
3/15/18,Hollywood Studios,0,0,102,32071,71,58,0.0,28864,2944118,440
3/15/18,Animal Kingdom,0,0,102,30131,71,58,0.0,27118,2766026,441
3/15/18,Epcot,0,0,102,28531,71,58,0.0,25678,2619146,442
3/15/18,Universal Studios,0,0,115,39007,71,58,0.0,35106,4037225,443
3/15/18,Islands of Adventure,0,0,115,34588,71,58,0.0,31129,3579858,444
3/16/18,Magic Kingdom,0,0,109,63722,78,59,0.0,57350,6251128,445
3/16/18,Hollywood Studios,0,0,102,33007,78,59,0.0,29706,3030043,446
3/16/18,Animal Kingdom,0,0,102,28735,78,59,0.0,25862,2637873,447
3/16/18,Epcot,0,0,102,28933,78,59,0.0,26040,2656049,448
3/16/18,Universal Studios,0,0,115,43976,78,59,0.0,39578,4551516,449
3/16/18,Islands of Adventure,0,0,115,29287,78,59,0.0,26358,3031205,450
3/17/18,Magic Kingdom,1,0,109,76264,83,66,0.0,68638,7481498,451
3/17/18,Hollywood Studios,1,0,102,39279,83,66,0.0,35351,3605812,452
3/17/18,Animal Kingdom,1,0,102,38577,83,66,0.0,34719,3541369,453
3/17/18,Epcot,1,0,102,35162,83,66,0.0,31646,3227872,454
3/17/18,Universal Studios,1,0,115,50986,83,66,0.0,45887,5277051,455
3/17/18,Islands of Adventure,1,0,115,42889,83,66,0.0,38600,4439012,456
3/18/18,Magic Kingdom,1,0,109,80707,85,70,0.0,72636,7917357,457
3/18/18,Hollywood Studios,1,0,102,38955,85,70,0.0,35060,3576069,458
3/18/18,Animal Kingdom,1,0,102,34665,85,70,0.0,31199,3182247,459
3/18/18,Epcot,1,0,102,38819,85,70,0.0,34937,3563584,460
3/18/18,Universal Studios,1,0,115,45384,85,70,0.0,40846,4697244,461
3/18/18,Islands of Adventure,1,0,115,43105,85,70,0.0,38795,4461368,462
3/19/18,Magic Kingdom,0,0,109,61660,86,73,0.29,49945,5443961,463
3/19/18,Hollywood Studios,0,0,102,32112,86,73,0.29,26011,2653093,464
3/19/18,Animal Kingdom,0,0,102,27232,86,73,0.29,22058,2249908,465
3/19/18,Epcot,0,0,102,29655,86,73,0.29,24021,2450096,466
3/19/18,Universal Studios,0,0,115,37477,86,73,0.29,30356,3490983,467
3/19/18,Islands of Adventure,0,0,115,29078,86,73,0.29,23553,2708616,468
3/20/18,Magic Kingdom,0,0,109,63201,83,71,0.37,51193,5580016,469
3/20/18,Hollywood Studios,0,0,102,32895,83,71,0.37,26645,2717785,470
3/20/18,Animal Kingdom,0,0,102,30735,83,71,0.37,24895,2539326,471
3/20/18,Epcot,0,0,102,25357,83,71,0.37,20539,2094995,472
3/20/18,Universal Studios,0,0,115,35072,83,71,0.37,28408,3266957,473
3/20/18,Islands of Adventure,0,0,115,31468,83,71,0.37,25489,2931244,474
3/21/18,Magic Kingdom,0,0,109,62890,70,64,0.0,56601,6169509,475
3/21/18,Hollywood Studios,0,0,102,34050,70,64,0.0,30645,3125790,476
3/21/18,Animal Kingdom,0,0,102,28610,70,64,0.0,25749,2626398,477
3/21/18,Epcot,0,0,102,26251,70,64,0.0,23626,2409842,478
3/21/18,Universal Studios,0,0,115,37795,70,64,0.0,34016,3911783,479
3/21/18,Islands of Adventure,0,0,115,31810,70,64,0.0,28629,3292335,480
3/22/18,Magic Kingdom,0,0,109,61399,69,58,0.0,55259,6023242,481
3/22/18,Hollywood Studios,0,0,102,34792,69,58,0.0,31313,3193906,482
3/22/18,Animal Kingdom,0,0,102,33672,69,58,0.0,30305,3091090,483
3/22/18,Epcot,0,0,102,25455,69,58,0.0,22910,2336769,484
3/22/18,Universal Studios,0,0,115,39265,69,58,0.0,35339,4063928,485
3/22/18,Islands of Adventure,0,0,115,33038,69,58,0.0,29734,3419433,486
3/23/18,Magic Kingdom,0,0,109,60664,73,59,0.0,54598,5951138,487
3/23/18,Hollywood Studios,0,0,102,39862,73,59,0.0,35876,3659332,488
3/23/18,Animal Kingdom,0,0,102,29263,73,59,0.0,26337,2686343,489
3/23/18,Epcot,0,0,102,27823,73,59,0.0,25041,2554151,490
3/23/18,Universal Studios,0,0,115,40293,73,59,0.0,36264,4170326,491
3/23/18,Islands of Adventure,0,0,115,35400,73,59,0.0,31860,3663900,492
3/24/18,Magic Kingdom,1,0,109,85912,79,62,0.0,77321,8427967,493
3/24/18,Hollywood Studios,1,0,102,38939,79,62,0.0,35045,3574600,494
3/24/18,Animal Kingdom,1,0,102,35082,79,62,0.0,31574,3220528,495
3/24/18,Epcot,1,0,102,44569,79,62,0.0,40112,4091434,496
3/24/18,Universal Studios,1,0,115,41336,79,62,0.0,37202,4278276,497
3/24/18,Islands of Adventure,1,0,115,38748,79,62,0.0,34873,4010418,498
3/25/18,Magic Kingdom,1,0,109,88766,85,68,0.0,79889,8707945,499
3/25/18,Hollywood Studios,1,0,102,41297,85,68,0.0,37167,3791065,500
3/25/18,Animal Kingdom,1,0,102,32042,85,68,0.0,28838,2941456,501
3/25/18,Epcot,1,0,102,37080,85,68,0.0,33372,3403944,502
3/25/18,Universal Studios,1,0,115,44683,85,68,0.0,40215,4624691,503
3/25/18,Islands of Adventure,1,0,115,41774,85,68,0.0,37597,4323609,504
3/26/18,Magic Kingdom,0,0,109,63305,79,71,0.0,56975,6210221,505
3/26/18,Hollywood Studios,0,0,102,38487,79,71,0.0,34638,3533107,506
3/26/18,Animal Kingdom,0,0,102,27265,79,71,0.0,24539,2502927,507
3/26/18,Epcot,0,0,102,26495,79,71,0.0,23846,2432241,508
3/26/18,Universal Studios,0,0,115,43808,79,71,0.0,39427,4534128,509
3/26/18,Islands of Adventure,0,0,115,26571,79,71,0.0,23914,2750099,510
3/27/18,Magic Kingdom,0,0,109,61417,78,69,0.0,55275,6025008,511
3/27/18,Hollywood Studios,0,0,102,35693,78,69,0.0,32124,3276617,512
3/27/18,Animal Kingdom,0,0,102,26908,78,69,0.0,24217,2470154,513
3/27/18,Epcot,0,0,102,27967,78,69,0.0,25170,2567371,514
3/27/18,Universal Studios,0,0,115,42600,78,69,0.0,38340,4409100,515
3/27/18,Islands of Adventure,0,0,115,34180,78,69,0.0,30762,3537630,516
3/28/18,Magic Kingdom,0,0,109,61418,82,69,0.0,55276,6025106,517
3/28/18,Hollywood Studios,0,0,102,33405,82,69,0.0,30065,3066579,518
3/28/18,Animal Kingdom,0,0,102,30932,82,69,0.0,27839,2839558,519
3/28/18,Epcot,0,0,102,29076,82,69,0.0,26168,2669177,520
3/28/18,Universal Studios,0,0,115,39703,82,69,0.0,35733,4109261,521
3/28/18,Islands of Adventure,0,0,115,39453,82,69,0.0,35508,4083386,522
3/29/18,Magic Kingdom,0,0,109,62570,84,72,0.0,56313,6138117,523
3/29/18,Hollywood Studios,0,0,102,30203,84,72,0.0,27183,2772635,524
3/29/18,Animal Kingdom,0,0,102,33531,84,72,0.0,30178,3078146,525
3/29/18,Epcot,0,0,102,28915,84,72,0.0,26024,2654397,526
3/29/18,Universal Studios,0,0,115,42032,84,72,0.0,37829,4350312,527
3/29/18,Islands of Adventure,0,0,115,37439,84,72,0.0,33695,3874937,528
3/30/18,Magic Kingdom,0,0,109,61098,86,73,0.0,54988,5993714,529
3/30/18,Hollywood Studios,0,0,102,35741,86,73,0.0,32167,3281024,530
3/30/18,Animal Kingdom,0,0,102,33561,86,73,0.0,30205,3080900,531
3/30/18,Epcot,0,0,102,29045,86,73,0.0,26141,2666331,532
3/30/18,Universal Studios,0,0,115,35360,86,73,0.0,31824,3659760,533
3/30/18,Islands of Adventure,0,0,115,28824,86,73,0.0,25942,2983284,534
3/31/18,Magic Kingdom,1,0,109,79548,74,70,0.04,64434,7023293,535
3/31/18,Hollywood Studios,1,0,102,41416,74,70,0.04,33547,3421790,536
3/31/18,Animal Kingdom,1,0,102,36405,74,70,0.04,29488,3007781,537
3/31/18,Epcot,1,0,102,35597,74,70,0.04,28834,2941024,538
3/31/18,Universal Studios,1,0,115,43471,74,70,0.04,35212,4049324,539
3/31/18,Islands of Adventure,1,0,115,37395,74,70,0.04,30290,3483344,540
4/1/18,Magic Kingdom,1,0,109,88969,86,70,0.0,80072,8727859,541
4/1/18,Hollywood Studios,1,0,102,42512,86,70,0.0,38261,3902602,542
4/1/18,Animal Kingdom,1,0,102,33743,86,70,0.0,30369,3097607,543
4/1/18,Epcot,1,0,102,39599,86,70,0.0,35639,3635188,544
4/1/18,Universal Studios,1,0,115,49251,86,70,0.0,44326,5097479,545
4/1/18,Islands of Adventure,1,0,115,44245,86,70,0.0,39821,4579358,546
4/2/18,Magic Kingdom,0,0,109,61408,87,74,0.0,55267,6024125,547
4/2/18,Hollywood Studios,0,0,102,37626,87,74,0.0,33863,3454067,548
4/2/18,Animal Kingdom,0,0,102,34644,87,74,0.0,31180,3180319,549
4/2/18,Epcot,0,0,102,28701,87,74,0.0,25831,2634752,550
4/2/18,Universal Studios,0,0,115,41792,87,74,0.0,37613,4325472,551
4/2/18,Islands of Adventure,0,0,115,38099,87,74,0.0,34289,3943247,552
4/3/18,Magic Kingdom,0,0,109,62385,88,76,0.0,56147,6119969,553
4/3/18,Hollywood Studios,0,0,102,34210,88,76,0.0,30789,3140478,554
4/3/18,Animal Kingdom,0,0,102,30163,88,76,0.0,27147,2768963,555
4/3/18,Epcot,0,0,102,26393,88,76,0.0,23754,2422877,556
4/3/18,Universal Studios,0,0,115,37110,88,76,0.0,33399,3840885,557
4/3/18,Islands of Adventure,0,0,115,25803,88,76,0.0,23223,2670611,558
4/4/18,Magic Kingdom,0,0,109,63384,88,76,0.0,57046,6217970,559
4/4/18,Hollywood Studios,0,0,102,32729,88,76,0.0,29456,3004522,560
4/4/18,Animal Kingdom,0,0,102,29692,88,76,0.0,26723,2725726,561
4/4/18,Epcot,0,0,102,25508,88,76,0.0,22957,2341634,562
4/4/18,Universal Studios,0,0,115,35100,88,76,0.0,31590,3632850,563
4/4/18,Islands of Adventure,0,0,115,31980,88,76,0.0,28782,3309930,564
4/5/18,Magic Kingdom,0,0,109,63507,81,72,0.0,57156,6230037,565
4/5/18,Hollywood Studios,0,0,102,34205,81,72,0.0,30785,3140019,566
4/5/18,Animal Kingdom,0,0,102,33604,81,72,0.0,30244,3084847,567
4/5/18,Epcot,0,0,102,28332,81,72,0.0,25499,2600878,568
4/5/18,Universal Studios,0,0,115,38272,81,72,0.0,34445,3961152,569
4/5/18,Islands of Adventure,0,0,115,25581,81,72,0.0,23023,2647634,570
4/6/18,Magic Kingdom,0,0,109,63370,85,72,0.0,57033,6216597,571
4/6/18,Hollywood Studios,0,0,102,34934,85,72,0.0,31441,3206941,572
4/6/18,Animal Kingdom,0,0,102,27763,85,72,0.0,24987,2548643,573
4/6/18,Epcot,0,0,102,29127,85,72,0.0,26214,2673859,574
4/6/18,Universal Studios,0,0,115,40143,85,72,0.0,36129,4154801,575
4/6/18,Islands of Adventure,0,0,115,31896,85,72,0.0,28706,3301236,576
4/7/18,Magic Kingdom,1,0,109,82170,89,75,0.11,66558,7254789,577
4/7/18,Hollywood Studios,1,0,102,41995,89,75,0.11,34016,3469627,578
4/7/18,Animal Kingdom,1,0,102,30538,89,75,0.11,24736,2523050,579
4/7/18,Epcot,1,0,102,38390,89,75,0.11,31096,3171782,580
4/7/18,Universal Studios,1,0,115,51570,89,75,0.11,41772,4803746,581
4/7/18,Islands of Adventure,1,0,115,38782,89,75,0.11,31413,3612543,582
4/8/18,Magic Kingdom,1,0,109,88302,78,70,0.02,71525,7796184,583
4/8/18,Hollywood Studios,1,0,102,36790,78,70,0.02,29800,3039590,584
4/8/18,Animal Kingdom,1,0,102,38286,78,70,0.02,31012,3163189,585
4/8/18,Epcot,1,0,102,36606,78,70,0.02,29651,3024388,586
4/8/18,Universal Studios,1,0,115,53484,78,70,0.02,43322,4982035,587
4/8/18,Islands of Adventure,1,0,115,41633,78,70,0.02,33723,3878114,588
4/9/18,Magic Kingdom,0,0,109,62324,89,74,0.06,50482,5502586,589
4/9/18,Hollywood Studios,0,0,102,30435,89,74,0.06,24652,2514540,590
4/9/18,Animal Kingdom,0,0,102,30382,89,74,0.06,24609,2510161,591
4/9/18,Epcot,0,0,102,26079,89,74,0.06,21124,2154647,592
4/9/18,Universal Studios,0,0,115,44090,89,74,0.06,35713,4106984,593
4/9/18,Islands of Adventure,0,0,115,30381,89,74,0.06,24609,2829990,594
4/10/18,Magic Kingdom,0,0,109,64152,75,71,1.37,46189,5034649,595
4/10/18,Hollywood Studios,0,0,102,35494,75,71,1.37,25556,2606679,596
4/10/18,Animal Kingdom,0,0,102,25770,75,71,1.37,18554,1892549,597
4/10/18,Epcot,0,0,102,28226,75,71,1.37,20323,2072917,598
4/10/18,Universal Studios,0,0,115,43928,75,71,1.37,31628,3637238,599
4/10/18,Islands of Adventure,0,0,115,34890,75,71,1.37,25121,2888892,600
4/11/18,Magic Kingdom,0,0,109,60390,77,67,0.37,48916,5331833,601
4/11/18,Hollywood Studios,0,0,102,31261,77,67,0.37,25321,2582784,602
4/11/18,Animal Kingdom,0,0,102,26535,77,67,0.37,21493,2192322,603
4/11/18,Epcot,0,0,102,25180,77,67,0.37,20396,2080372,604
4/11/18,Universal Studios,0,0,115,37139,77,67,0.37,30083,3459498,605
4/11/18,Islands of Adventure,0,0,115,32108,77,67,0.37,26007,2990860,606
4/12/18,Magic Kingdom,0,0,109,60929,82,68,0.0,54836,5977135,607
4/12/18,Hollywood Studios,0,0,102,38235,82,68,0.0,34412,3509973,608
4/12/18,Animal Kingdom,0,0,102,31044,82,68,0.0,27940,2849839,609
4/12/18,Epcot,0,0,102,27239,82,68,0.0,24515,2500540,610
4/12/18,Universal Studios,0,0,115,40130,82,68,0.0,36117,4153455,611
4/12/18,Islands of Adventure,0,0,115,37558,82,68,0.0,33802,3887253,612
4/13/18,Magic Kingdom,0,0,109,60901,83,72,0.0,54811,5974388,613
4/13/18,Hollywood Studios,0,0,102,33510,83,72,0.0,30159,3076218,614
4/13/18,Animal Kingdom,0,0,102,34787,83,72,0.0,31308,3193447,615
4/13/18,Epcot,0,0,102,26796,83,72,0.0,24116,2459873,616
4/13/18,Universal Studios,0,0,115,41223,83,72,0.0,37101,4266581,617
4/13/18,Islands of Adventure,0,0,115,27529,83,72,0.0,24776,2849252,618
4/14/18,Magic Kingdom,1,0,109,87919,90,74,0.0,79127,8624854,619
4/14/18,Hollywood Studios,1,0,102,40201,90,74,0.0,36181,3690452,620
4/14/18,Animal Kingdom,1,0,102,33326,90,74,0.0,29993,3059327,621
4/14/18,Epcot,1,0,102,43707,90,74,0.0,39336,4012303,622
4/14/18,Universal Studios,1,0,115,40492,90,74,0.0,36443,4190922,623
4/14/18,Islands of Adventure,1,0,115,40150,90,74,0.0,36135,4155525,624
4/15/18,Magic Kingdom,1,0,109,82648,90,78,0.13,66945,7296992,625
4/15/18,Hollywood Studios,1,0,102,38194,90,78,0.13,30937,3155588,626
4/15/18,Animal Kingdom,1,0,102,39232,90,78,0.13,31778,3241348,627
4/15/18,Epcot,1,0,102,42269,90,78,0.13,34238,3492265,628
4/15/18,Universal Studios,1,0,115,46517,90,78,0.13,37679,4333059,629
4/15/18,Islands of Adventure,1,0,115,37064,90,78,0.13,30022,3452512,630
4/16/18,Magic Kingdom,0,0,109,61308,72,64,0.0,55177,6014315,631
4/16/18,Hollywood Studios,0,0,102,32343,72,64,0.0,29109,2969087,632
4/16/18,Animal Kingdom,0,0,102,34996,72,64,0.0,31496,3212633,633
4/16/18,Epcot,0,0,102,25731,72,64,0.0,23158,2362106,634
4/16/18,Universal Studios,0,0,115,35371,72,64,0.0,31834,3660899,635
4/16/18,Islands of Adventure,0,0,115,25985,72,64,0.0,23387,2689448,636
4/17/18,Magic Kingdom,0,0,109,63769,81,64,0.0,57392,6255739,637
4/17/18,Hollywood Studios,0,0,102,34631,81,64,0.0,31168,3179126,638
4/17/18,Animal Kingdom,0,0,102,26601,81,64,0.0,23941,2441972,639
4/17/18,Epcot,0,0,102,28152,81,64,0.0,25337,2584354,640
4/17/18,Universal Studios,0,0,115,42370,81,64,0.0,38133,4385295,641
4/17/18,Islands of Adventure,0,0,115,28467,81,64,0.0,25620,2946335,642
4/18/18,Magic Kingdom,0,0,109,64238,88,69,0.0,57814,6301748,643
4/18/18,Hollywood Studios,0,0,102,32374,88,69,0.0,29137,2971933,644
4/18/18,Animal Kingdom,0,0,102,27623,88,69,0.0,24861,2535791,645
4/18/18,Epcot,0,0,102,26653,88,69,0.0,23988,2446745,646
4/18/18,Universal Studios,0,0,115,35211,88,69,0.0,31690,3644339,647
4/18/18,Islands of Adventure,0,0,115,38404,88,69,0.0,34564,3974814,648
4/19/18,Magic Kingdom,0,0,109,64575,88,73,0.0,58118,6334808,649
4/19/18,Hollywood Studios,0,0,102,33108,88,73,0.0,29797,3039314,650
4/19/18,Animal Kingdom,0,0,102,27530,88,73,0.0,24777,2527254,651
4/19/18,Epcot,0,0,102,28982,88,73,0.0,26084,2660548,652
4/19/18,Universal Studios,0,0,115,40980,88,73,0.0,36882,4241430,653
4/19/18,Islands of Adventure,0,0,115,37311,88,73,0.0,33580,3861689,654
4/20/18,Magic Kingdom,0,0,109,63152,87,74,0.0,56837,6195211,655
4/20/18,Hollywood Studios,0,0,102,32693,87,74,0.0,29424,3001217,656
4/20/18,Animal Kingdom,0,0,102,25724,87,74,0.0,23152,2361463,657
4/20/18,Epcot,0,0,102,29026,87,74,0.0,26123,2664587,658
4/20/18,Universal Studios,0,0,115,37062,87,74,0.0,33356,3835917,659
4/20/18,Islands of Adventure,0,0,115,32223,87,74,0.0,29001,3335081,660
4/21/18,Magic Kingdom,1,0,109,76290,83,73,0.0,68661,7484049,661
4/21/18,Hollywood Studios,1,0,102,39918,83,73,0.0,35926,3664472,662
4/21/18,Animal Kingdom,1,0,102,34313,83,73,0.0,30882,3149933,663
4/21/18,Epcot,1,0,102,42188,83,73,0.0,37969,3872858,664
4/21/18,Universal Studios,1,0,115,41234,83,73,0.0,37111,4267719,665
4/21/18,Islands of Adventure,1,0,115,42407,83,73,0.0,38166,4389125,666
4/22/18,Magic Kingdom,1,0,109,87619,82,74,0.04,70971,7735882,667
4/22/18,Hollywood Studios,1,0,102,37638,82,74,0.04,30487,3109652,668
4/22/18,Animal Kingdom,1,0,102,35023,82,74,0.04,28369,2893600,669
4/22/18,Epcot,1,0,102,39548,82,74,0.04,32034,3267456,670
4/22/18,Universal Studios,1,0,115,47104,82,74,0.04,38154,4387738,671
4/22/18,Islands of Adventure,1,0,115,42848,82,74,0.04,34707,3991291,672
4/23/18,Magic Kingdom,0,0,109,63097,87,76,0.04,51109,5570834,673
4/23/18,Hollywood Studios,0,0,102,30883,87,76,0.04,25015,2551553,674
4/23/18,Animal Kingdom,0,0,102,25349,87,76,0.04,20533,2094334,675
4/23/18,Epcot,0,0,102,27333,87,76,0.04,22140,2258252,676
4/23/18,Universal Studios,0,0,115,36198,87,76,0.04,29320,3371844,677
4/23/18,Islands of Adventure,0,0,115,35001,87,76,0.04,28351,3260343,678
4/24/18,Magic Kingdom,0,0,109,60967,87,76,0.0,54870,5980863,679
4/24/18,Hollywood Studios,0,0,102,30154,87,76,0.0,27139,2768137,680
4/24/18,Animal Kingdom,0,0,102,26114,87,76,0.0,23503,2397265,681
4/24/18,Epcot,0,0,102,29056,87,76,0.0,26150,2667341,682
4/24/18,Universal Studios,0,0,115,35528,87,76,0.0,31975,3677148,683
4/24/18,Islands of Adventure,0,0,115,29065,87,76,0.0,26159,3008228,684
4/25/18,Magic Kingdom,0,0,109,60656,84,71,0.0,54590,5950354,685
4/25/18,Hollywood Studios,0,0,102,34914,84,71,0.0,31423,3205105,686
4/25/18,Animal Kingdom,0,0,102,32729,84,71,0.0,29456,3004522,687
4/25/18,Epcot,0,0,102,27899,84,71,0.0,25109,2561128,688
4/25/18,Universal Studios,0,0,115,40882,84,71,0.0,36794,4231287,689
4/25/18,Islands of Adventure,0,0,115,30248,84,71,0.0,27223,3130668,690
4/26/18,Magic Kingdom,0,0,109,60817,84,70,0.0,54735,5966148,691
4/26/18,Hollywood Studios,0,0,102,30631,84,70,0.0,27568,2811926,692
